score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST006959,GCST005537,GCST90013534,GCST002318,GCST005529,GCST90132222,FINNGEN_R12_M13_RHEUMA,FINNGEN_R12_RHEUMA_SEROPOS_WIDE,GCST007278,GCST90131437,GCST90131438,GCST90480459,FINNGEN_R12_M13_PSORIARTH,GCST90476230,GCST90480500,GCST006048,GCST005568,GCST90476228,GCST90476191,FINNGEN_R12_RHEUMA_SEROPOS_STRICT,GCST90014459,GCST90255369,GCST90255368,GCST90255367,GCST90446530,GCST90014458,GCST90132226,GCST90132223,GCST90132224,GCST90474002,GCST90480501,GCST90480502,GCST011389,GCST90132225,GCST009877,GCST90132227,GCST000679,FINNGEN_R12_RHEUMA_OTHER_WIDE,FINNGEN_R12_RHEUMA_NOS,FINNGEN_R12_RHEUMA_SERONEG,GCST005569,GCST002323,GCST90131439,GCST90018910,GCST000420,GCST003620,GCST90044540,GCST90454274,GCST007843,GCST90436650,GCST90436651,GCST000070,GCST90479436,GCST90480693,GCST000040,GCST90302862,GCST90302861,GCST003097_2,GCST90129453,GCST000232,GCST90570209,GCST90038685,GCST008644,GCST90428109,GCST003270,GCST007043,GCST90014455,GCST000835,GCST90014454,GCST90018690,GCST90013684,GCST001149,FINNGEN_R12_M13_ANKYLOSPON,GCST000563,GCST001454,GCST001681,GCST90302863,GCST007844,FINNGEN_R12_M13_ANKYLOSPON_STRICT,GCST000122,GCST90428832,GCST000677,GCST002433,GCST002434,GCST90668066,GCST005826,GCST90668064,GCST90668065,GCST005567,GCST010730,GCST001042,FINNGEN_R12_FELTY,GCST90014439,GCST90014438,GCST90479433,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.380182355858891,ENSG00000156234,CXCL13,protein_coding,0.600120652458753,NA,NA,GCST90013534/GCST011389,0.789722323417664/0.789722323417664,NA,NA,0.7897223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7897223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CXCL13,10563,GWAS,1,258,15
0.379906684001829,ENSG00000137288,UQCC2,protein_coding,0.624917647690114,NA,NA,GCST90018910,0.923830986022949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,UQCC2,84300,GWAS,1,52,0
0.375397459857099,ENSG00000124614,RPS10,protein_coding,0.616588420174991,NA,NA,FINNGEN_R12_RHEUMA_SEROPOS_WIDE,0.825073719024658,NA,NA,NA,NA,NA,NA,NA,0.8250737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RPS10,6204,GWAS,1,451,3
0.374670892044304,ENSG00000081026,MAGI3,protein_coding,0.61630516748991,NA,NA,GCST005569/GCST90132226/GCST90132223/GCST90255367/GCST90132222/GCST90132225/GCST002318,0.670499444007874/0.639636754989624/0.639636754989624/0.575935900211334/0.510779798030853/0.510779798030853/0.510779798030853,NA,NA,NA,0.5107798,NA,0.5107798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5759359,NA,NA,0.6396368,0.6396368,NA,NA,NA,NA,NA,0.5107798,NA,NA,NA,NA,NA,NA,0.6704994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,MAGI3,260425,GWAS,1,90,4
0.374024359001847,ENSG00000076554,TPD52,protein_coding,0.61281141135746,NA,NA,GCST90132222/GCST90132225,0.806422591209412/0.806422591209412,NA,NA,NA,NA,NA,0.8064226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8064226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TPD52,7163,GWAS,1,75,0
0.373294996391618,ENSG00000137501,SYTL2,protein_coding,0.614041923617265,NA,NA,GCST90014454/GCST90014455,0.808041870594025/0.808041870594025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8080419,NA,0.8080419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SYTL2,54843,GWAS,1,28,0
0.372881578722808,ENSG00000152402,GUCY1A2,protein_coding,0.613361882944159,NA,NA,GCST90480502/GCST90014459,0.814969539642334/0.775856733322144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7758567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8149695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GUCY1A2,2977,GWAS,1,61,1
0.372559293686423,ENSG00000163349,HIPK1,protein_coding,0.612831748531408,NA,NA,GCST90132226/GCST90132223,0.806449353694916/0.806449353694916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8064494,0.8064494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HIPK1,204851,GWAS,1,17,0
0.368918036158659,ENSG00000170485,NPAS2,protein_coding,0.606842156390214,NA,NA,GCST90014455/GCST90014454,0.798567414283752/0.798567414283752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7985674,NA,0.7985674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NPAS2,4862,GWAS,1,85,0
0.368892206637968,ENSG00000157873,TNFRSF14,protein_coding,0.599048551120444,NA,NA,GCST90132222/GCST005537/GCST90013534,0.721485495567322/0.692779183387756/0.616890251636505,NA,0.6927792,0.6168903,NA,NA,0.7214855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TNFRSF14,8764,GWAS,1,146,16
0.367830423634182,ENSG00000185567,AHNAK2,protein_coding,0.60330276251741,NA,NA,GCST90132224,0.730231046676636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,AHNAK2,113146,GWAS,1,40,1
0.366745436217288,ENSG00000163687,DNASE1L3,protein_coding,0.602356498262494,NA,NA,GCST007278,0.932179808616638,NA,NA,NA,NA,NA,NA,NA,NA,0.9321798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DNASE1L3,1776,GWAS,1,8,0
0.36639106023319,ENSG00000115896,PLCL1,protein_coding,0.602685472873938,NA,NA,GCST90132222/GCST90132225,0.76088935136795/0.749009490013123,NA,NA,NA,NA,NA,0.7608894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7490095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PLCL1,5334,GWAS,1,18,0
0.363070105581662,ENSG00000118007,STAG1,protein_coding,0.597222754642561,NA,NA,GCST90132223/GCST90132222,0.791490793228149/0.763581156730652,NA,NA,NA,NA,NA,0.7635812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7914908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,STAG1,10274,GWAS,1,123,0
0.361225970781424,ENSG00000171522,PTGER4,protein_coding,0.559295598101272,NA,NA,GCST003097_2/GCST90132222/GCST005537,0.733230292797089/0.520799815654755/0.509116888046265,NA,0.5091169,NA,NA,NA,0.5207998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7332303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PTGER4,5734,GWAS,1,129,7
0.360724499738371,ENSG00000118655,DCLRE1B,protein_coding,0.593364411139475,NA,NA,GCST90302863,0.949461817741394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9494618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DCLRE1B,64858,GWAS,1,100,1
0.360031066403125,ENSG00000185070,FLRT2,protein_coding,0.587086725264498,NA,NA,GCST90480459/GCST002318,0.835806250572205/0.519627332687378,NA,NA,NA,0.5196273,NA,NA,NA,NA,NA,NA,NA,0.8358063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLRT2,23768,GWAS,1,47,1
0.359338333065773,ENSG00000112273,HDGFL1,protein_coding,0.591084272218986,NA,NA,FINNGEN_R12_M13_ANKYLOSPON_STRICT,0.54127824306488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5412782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HDGFL1,154150,GWAS,1,15,0
0.358446188074662,ENSG00000013725,CD6,protein_coding,0.58460133237165,NA,NA,GCST005537,0.961624801158905,NA,0.9616248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CD6,923,GWAS,1,134,12
0.355251566754129,ENSG00000131196,NFATC1,protein_coding,0.584361851957175,NA,NA,GCST90018910,0.961230874061584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9612309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NFATC1,4772,GWAS,1,210,17
0.355051734803293,ENSG00000166949,SMAD3,protein_coding,0.57553502928439,NA,NA,GCST003097_2/GCST005537,0.7606360912323/0.744301319122314,NA,0.7443013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7606361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SMAD3,4088,GWAS,1,500,26
0.354625584519204,ENSG00000030110,BAK1,protein_coding,0.582420262517078,NA,NA,GCST90428832,0.921187818050385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9211878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BAK1,578,GWAS,1,106,4
0.354000623776967,ENSG00000166501,PRKCB,protein_coding,0.579866620863499,NA,NA,GCST005537,0.953836560249329,NA,0.9538366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PRKCB,5579,GWAS,1,263,9
0.353830366004958,ENSG00000204842,ATXN2,protein_coding,0.58202408464097,NA,NA,GCST90132225/FINNGEN_R12_RHEUMA_NOS,0.808041870594025/0.502725005149841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8080419,NA,NA,NA,NA,0.502725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ATXN2,6311,GWAS,1,226,4
0.353331744369638,ENSG00000183722,LHFPL6,protein_coding,0.581203889912756,NA,NA,GCST90480502,0.857362627983093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8573626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LHFPL6,10186,GWAS,1,14,2
0.352905892759622,ENSG00000117114,ADGRL2,protein_coding,0.580503396350513,NA,NA,GCST003097_2,0.836092174053192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8360922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ADGRL2,23266,GWAS,1,263,5
0.352533898382152,ENSG00000124678,TCP11,protein_coding,0.579891493846261,NA,NA,FINNGEN_R12_M13_ANKYLOSPON_STRICT/FINNGEN_R12_M13_ANKYLOSPON,0.739498317241669/0.724714934825897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7247149,NA,NA,NA,NA,NA,0.7394983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TCP11,6954,GWAS,1,48,2
0.350785106764351,ENSG00000280165,PCDH20,protein_coding,0.577014864426151,NA,NA,GCST90480459,0.825870335102081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8258703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PCDH20,64881,GWAS,1,2,0
0.350180025846814,ENSG00000183715,OPCML,protein_coding,0.576019552262473,NA,NA,GCST90480502/GCST90480459,0.775856733322144/0.686606764793396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6866068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7758567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,OPCML,4978,GWAS,1,63,0
0.349981955006968,ENSG00000116288,PARK7,protein_coding,0.57569374077106,NA,NA,GCST005537,0.946972489356995,NA,0.9469725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PARK7,11315,GWAS,1,400,6
0.349471665623741,ENSG00000079691,CARMIL1,protein_coding,0.574854353483507,NA,NA,GCST90018690,0.761371552944183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7613716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CARMIL1,55604,GWAS,1,56,0
0.346498130919083,ENSG00000140368,PSTPIP1,protein_coding,0.569963114684057,NA,NA,GCST90132225/GCST90132222,0.750036835670471/0.750036835670471,NA,NA,NA,NA,NA,0.7500368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7500368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PSTPIP1,9051,GWAS,1,106,6
0.345870930457303,ENSG00000196391,ZNF774,protein_coding,0.568931417549706,NA,NA,GCST90132225/GCST90132222,0.751607239246368/0.736966967582703,NA,NA,NA,NA,NA,0.736967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7516072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ZNF774,342132,GWAS,1,17,1
0.344898243256189,ENSG00000147138,GPR174,protein_coding,0.567331420963029,NA,NA,GCST90013534/GCST90013684,0.803447246551514/0.519079446792603,NA,NA,0.8034472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5190794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,GPR174,84636,GWAS,1,21,3
